    .70 1405.003 2 191 1 1 & & 1 1 2 3 2 5 1 1 2 1 1 1 & & 2 2 1 4 1 3 1 2 3 7 6 1 860 2 
    .97 1406.002 2 222 & & 1 1 3 2 1 1 2 5 6 6 1 2 2 2 1 1 1 1 3 4 2 9 1 2 6 1 3 2 0 661 
    .42 1407.003 4 531 1 1 & & 2 2 & 3 10& 3 2 2 2 2 1 1 1 2 2 3 3 2 2 6 4 4 3 4 1 640 2 
    .43 1408.004 1 161 1 1 & & 1 1 2 2 10& 1 5 2 1 1 1 1 2 1 2 3 4 1 7 3 2 4 7 3 1 570 1 
   2.74 1409.003 1 152 & & 1 1 3 3 1 2 2 7 4 0 1 2 2 2 2 1 1 1 1 3 3 9 1 2 2 3 3 2 0 181 
   2.29 1410.003 1 111 2 2 & & 1 1 2 1 0 3 6 2 & & 1 & & & 1 2 2 4 3 7 6 4 2 2 & 1 300 2 
   4.30 1411.003 2 232 & & 2 & 3 2 1 3 2 3 6 4 1 & & & & & 1 1 3 4 3 9 1 & 4 1 2 2 0 31& 
    .25 1412.003 4 431 2 1 & & 1 2 1 2 4 & 2 8 2 2 1 1 2 & 1 2 3 4 1 8 1 2 5 2 6 1 370 1 
    .73 1413.003 5 631 2 1 & & 2 2 1 3 9 & 1 6 1 2 1 1 1 2 1 1 3 4 1 4 1 4 4 1 3 1 100 1 
   1.21 1414.003 4 512 & & & & 3 1 1 4 11& 7 11& & & & & & 1 1 1 1 2 5 1 3 4 7 4 3 0 0 1 
   3.59 1415.004 2 202 & & 1 1 3 2 2 1 & & 1 & 1 & & & & 1 1 & 2 4 3 9 1 & 2 3 6 2 0 241 
    .00 1416.003 2 311 1 3 & & & & 1 3 1 9 4 0 1 1 2 1 1 2 1 2 3 4 2 5 1 4 2 2 & 1 0 0 1 
    .29 1417.004 4 521 1 1 & & 1 2 2 3 1 9 1 5 2 1 1 1 2 2 2 2 3 3 1 3 1 1 4 2 5 1 440 2 
   1.07 1418.002 4 501 1 1 & & 1 1 2 1 5 8 6 2 2 1 & 1 & & 1 2 1 2 1 9 1 & 6 1 6 1 130 2 
    .92 1419.004 3 362 & & 1 1 3 2 2 1 3 7 6 6 1 2 2 & 1 & 1 1 3 4 2 3 1 2 6 6 3 2 0 631 
    .31 1420.004 4 481 1 1 & & 1 1 1 3 4 9 1 2 2 1 1 1 & & 1 & 3 4 1 6 1 2 4 7 6 1 380 1 
   2.95 1421.004 5 602 & & 1 1 3 1 1 1 1 3 1 0 1 2 2 2 2 1 1 1 2 2 3 4 1 1 5 1 4 2 0 171 
   1.29 1422.004 1 4 2 & & 1 1 3 2 1 2 4 & 6 & & & & & & & & & & & & & & & & & & 2 0 91& 
    .51 1423.003 1 3 1 2 2 & & 1 1 2 3 2 3 3 1 2 2 1 2 1 2 2 2 3 3 1 6 1 3 4 3 3 1 660 2 
    .77 1424.004 4 441 2 2 & & 1 2 2 1 6 & 4 0 2 & & & & & 2 2 3 4 2 9 4 4 4 3 1 1 110 2 
    .75 1425.004 1 8 1 1 1 & & 1 1 1 3 1 & 3 0 & 1 & & & & 1 1 1 4 1 7 1 2 4 2 5 1 100 2 
   1.32 1426.002 2 222 & & 1 & 3 2 2 1 3 5 6 0 1 & & 2 & & 1 1 3 4 2 9 1 4 3 1 2 2 0 961 
   1.07 1427.003 4 471 2 1 & & 1 1 1 3 9 & 3 1 2 1 1 1 2 2 1 1 3 4 2 7 1 4 6 1 5 1 130 1 
    .48 1428.004 1 162 & & 1 & 3 2 1 2 5 9 4 4 1 2 2 2 2 2 1 1 3 4 2 1 6 4 6 7 2 2 0 361 
    .87 1429.003 1 151 2 1 & & 1 1 2 3 2 4 4 0 2 2 1 1 2 2 2 2 2 4 2 8 1 2 3 3 3 1 110 2 
   1.04 1430.003 2 191 1 2 & & 1 2 1 3 3 5 5 2 1 1 2 2 1 2 2 1 3 3 1 9 5 2 3 2 3 1 150 2 
   1.25 1431.004 2 241 2 1 & & 1 1 1 1 2 & 1 2 2 & & & & & 1 2 & 1 2 8 1 2 6 2 1 1 150 2 
    .52 1432.003 4 511 2 2 & & 2 1 1 3 4 & 3 5 2 1 1 1 1 & 2 2 3 2 1 6 6 4 6 7 5 1 630 2 
    .66 1433.003 2 271 1 1 & & 1 1 1 2 4 5 4 3 2 1 2 1 1 2 2 2 1 4 2 4 1 2 4 6 5 1 810 2 
    .65 1434.004 3 361 2 1 & & 1 2 2 2 3 & 5 6 2 2 1 1 2 2 1 2 3 4 2 1 6 4 2 3 2 1 980 2 
    .91 1435.003 5 631 1 1 & & 1 1 1 3 2 4 2 6 2 1 2 1 & & 1 1 2 4 1 7 2 2 2 7 5 1 110 1 
   1.96 1436.003 2 231 2 1 & & 1 1 1 1 2 5 4 2 2 1 1 1 2 2 1 2 1 1 1 9 1 & 6 2 5 1 230 2 
    .86 1437.004 2 201 2 1 & & 1 1 1 3 6 & 6 6 2 2 2 2 2 2 2 2 3 3 1 1 6 4 2 7 3 1 100 2 
    .35 1439.004 4 441 1 1 & & 1 1 1 3 & & & & & & & & & & 1 1 1 4 1 3 6 4 4 2 3 1 430 2 
    .36 1440.004 4 521 1 2 & & 1 1 2 1 6 & 4 2 2 1 2 2 1 2 1 2 1 1 1 3 1 3 6 1 6 1 440 2 
   1.84 1441.003 1 3 2 & & 1 3 3 2 1 1 0 7 6 0 1 2 2 2 2 2 1 1 1 4 3 9 1 2 2 3 4 2 0 141 
    .87 1442.002 2 222 & & 1 1 3 2 2 1 2 3 6 4 1 & & & & & 1 1 3 4 2 8 1 2 3 7 & 2 0 591 
    .51 1443.003 4 531 2 1 & & 1 1 1 3 4 9 5 1 2 2 1 1 & & 1 2 1 4 1 4 2 4 3 1 6 1 620 2 
    .65 1444.004 1 161 2 1 & & 1 1 2 3 3 9 3 2 2 1 1 1 1 & 1 2 3 4 1 8 6 4 3 7 3 1 850 1 
    .30 1445.003 4 431 1 1 & & 1 1 2 1 & & 4 0 2 1 2 1 2 2 2 2 1 4 1 3 1 4 4 1 6 1 370 2 
   2.05 1446.004 4 482 & & & 1 3 1 1 3 3 7 3 1 1 2 2 2 2 1 1 1 2 3 3 9 1 2 4 1 5 2 0 0 1 
    .58 1447.003 1 151 1 1 & & 1 1 2 3 4 5 3 1 2 1 2 1 2 2 2 2 3 4 2 8 1 2 4 3 4 1 780 2 
    .66 1448.003 2 191 1 1 & & 1 1 1 4 & & & & 2 1 & 1 & & 2 2 1 4 1 8 1 2 3 6 4 1 820 2 
   1.45 1449.004 2 241 1 1 & & 1 2 1 1 4 & 3 8 2 1 1 1 2 2 2 2 3 4 2 4 4 2 2 2 6 1 220 2 
    .34 1450.003 4 511 2 1 & & 1 1 1 3 2 7 6 1 2 2 1 1 2 2 2 2 1 1 1 8 4 4 6 2 2 1 410 1 
   1.46 1451.004 3 362 & & 1 1 3 2 2 1 3 6 5 0 1 & & & & & 1 1 3 4 2 5 1 1 3 2 3 2 0 101 
   2.70 1452.003 4 472 & & 1 1 3 2 2 3 6 & 6 6 1 2 2 2 2 1 2 1 2 4 3 5 1 3 4 1 & 2 0 181 
    .43 1453.004 1 4 1 1 2 & & 1 1 1 2 0 2 3 0 1 1 2 2 1 2 2 1 2 1 2 6 1 4 2 1 5 1 570 1 
    .55 1454.002 2 221 1 1 & & 1 1 1 3 1 5 4 6 2 1 2 1 1 1 1 2 3 4 2 9 1 4 6 4 6 1 680 1 
    .00 1455.003 2 272 & & 1 2 3 2 1 1 3 & 6 4 1 & & & & 1 1 1 3 4 3 2 6 4 4 1 1 2 0 401 
    .70 1456.003 5 631 1 1 & & 1 1 2 3 2 3 4 4 1 1 2 1 2 2 1 1 2 3 1 3 1 1 4 3 3 1 880 1 
    .47 1457.004 4 441 1 2 & & 1 1 1 1 2 & 1 6 2 1 1 2 1 & 2 2 3 4 2 4 6 4 3 3 3 1 570 2 
    .39 1458.004 1 161 1 1 & & 1 2 2 2 10& 3 1 2 1 2 1 2 2 2 2 1 4 1 & & & 6 1 & 1 650 2 
    .19 1459.004 4 521 2 1 & & 1 1 1 3 6 & 6 102 2 2 2 2 2 1 2 1 4 1 5 1 2 6 7 5 1 230 2 
    .91 1460.003 1 3 1 1 2 & & 1 1 1 3 6 & 1 4 2 1 2 & 1 & 2 2 3 4 1 2 6 4 3 2 2 1 120 2 
    .63 1461.004 2 202 & & 1 3 3 2 1 2 8 9 6 4 1 & & & & & 1 1 2 4 3 1 6 4 4 7 2 2 0 451 
    .33 1462.004 4 481 1 1 & & 1 2 2 & 3 8 4 1 2 1 2 1 2 2 2 2 3 4 2 7 4 2 4 2 5 1 500 2 
    .95 1463.003 2 231 1 1 & & 1 2 2 3 6 & 3 0 2 1 1 1 & & 2 2 3 4 2 8 1 2 4 1 2 1 140 2 
    .73 1464.003 1 151 1 1 & & 1 1 2 3 0 4 2 1 2 1 & 1 & & 2 2 3 4 1 3 2 1 3 3 3 1 990 2 
    .00 1465.004 3 362 & & 1 2 3 2 2 1 3 7 6 1 1 2 1 1 2 2 1 1 2 4 3 7 5 4 1 2 1 2 0 301 
   1.75 1466.004 2 242 & & 1 & 3 2 2 3 0 5 6 & & & & & & & & & & & & & & & & & & 2 0 12& 
   1.04 1467.003 2 191 1 1 & & 1 1 2 3 9 & 4 2 2 1 & 1 & & & 2 3 4 1 9 3 2 4 6 1 1 120 2 
    .45 1468.002 2 221 1 1 & & 1 2 1 2 0 9 2 1 2 1 1 2 & & 1 2 3 2 2 9 1 & 6 3 5 1 680 2 
    .25 1469.003 4 431 2 1 & & 1 1 1 1 10& 4 & 2 & 1 & & & 1 2 3 4 1 4 1 4 4 1 6 1 300 2 
    .90 1470.004 1 162 & & & & 4 2 1 4 11& 7 & 1 2 2 2 2 2 2 1 3 4 2 9 1 & 3 7 3 2 0 0 1 
   1.28 1471.003 2 271 3 4 & & 1 1 1 3 8 & 4 & 2 & & & & & 1 2 1 4 2 1 6 4 3 7 2 1 0 0 2 
   1.13 1473.003 5 631 1 1 & & 1 1 2 2 2 3 1 1 & 1 1 1 & & & & & 1 1 7 4 2 3 1 3 1 140 1 
    .44 1474.003 1 3 1 1 2 & & 1 1 2 1 1 2 6 2 2 1 2 2 1 2 2 2 3 2 1 4 1 4 4 3 2 1 580 2 
    .00 1475.004 1 4 1 3 3 & & 2 & 1 1 2 3 6 0 1 2 2 2 2 2 2 1 3 3 3 9 5 2 1 1 6 1 0 0 1 
    .18 1476.004 4 521 1 1 & & 1 1 1 1 2 3 4 5 2 1 2 1 2 & 2 2 3 1 2 3 2 3 4 2 6 1 220 2 
   1.25 1477.004 2 202 & & 1 1 3 2 1 3 6 & 6 4 1 2 2 1 1 1 2 1 2 3 3 8 1 3 4 2 6 2 0 851 
    .61 1478.003 1 151 2 1 & & 1 1 2 2 4 9 4 0 2 & 1 1 2 2 2 2 3 3 2 8 5 2 4 3 2 1 800 2 
    .69 1479.002 2 221 2 1 & & 1 1 2 2 2 3 6 2 2 1 1 1 1 2 1 2 3 2 1 9 1 4 6 1 4 1 840 2 
   1.60 1480.003 2 231 2 1 & & 1 2 1 1 0 4 3 4 2 1 1 1 1 1 2 2 & 3 1 9 1 2 6 1 2 1 230 2 
   1.27 1481.004 3 362 & & 1 1 2 2 2 1 6 & 6 10& & & & & & 1 1 3 4 3 1 6 4 3 1 2 2 0 871 
    .27 1482.004 4 441 1 2 & & 1 2 1 3 2 5 1 2 2 1 1 1 1 & 2 2 3 4 1 1 6 4 5 6 2 1 400 2 
    .67 1483.004 4 483 & & & & 4 1 2 3 11& 4 4 2 2 2 2 2 2 2 2 3 3 1 3 2 2 4 3 3 3 0 0 2 
    .70 1484.004 1 161 2 1 & & 1 2 2 3 3 9 4 1 2 1 1 1 & & 1 2 & 2 1 9 4 & 6 7 2 1 110 2 
    .86 1485.003 5 631 & 1 & & 1 1 1 1 0 1 6 & & & & & & & & & & & & & & & & & & 1 & 0 & 
    .25 1486.003 4 431 1 1 & & 1 1 1 3 0 7 4 1 2 1 & 1 & & & 2 1 1 2 3 2 4 4 6 3 1 310 2 
    .69 1487.002 2 221 2 1 & & 1 1 2 2 3 & 1 2 2 & 1 1 & & 2 2 3 4 2 9 1 & 4 4 5 1 840 2 
   3.06 1488.003 2 272 & & 3 1 3 2 2 4 6 7 7 2 2 2 2 2 & & 2 2 3 2 3 9 5 & 6 2 2 2 0 0 2 
    .18 1489.003 2 193 & & & & 4 2 1 3 10& 1 101 1 2 1 2 2 1 2 3 1 2 3 6 4 6 1 2 3 0 0 2 
    .84 1490.003 1 3 1 1 2 & & 1 1 2 1 7 8 6 2 2 1 2 2 1 2 2 2 2 2 2 3 1 3 3 2 3 1 110 2 
    .17 1491.001 1 5 1 2 2 & & 1 2 1 2 2 5 3 2 1 & 1 & 1 & 1 1 3 4 2 5 1 2 4 1 6 1 270 1 
    .58 1492.004 2 204 & & & & 4 2 1 2 4 6 4 5 1 2 2 1 1 2 2 1 2 2 2 2 6 4 4 3 3 3 0 0 1 
    .82 1493.004 3 362 & & 1 1 & 1 1 1 0 5 6 2 1 2 1 1 2 1 1 1 2 4 3 6 1 2 4 6 5 2 0 462 
    .49 1494.003 1 151 1 1 & & 1 1 1 2 0 5 2 0 2 1 2 1 2 2 2 2 3 4 2 7 1 2 4 3 4 1 650 2 
    .36 1495.004 4 521 1 1 & & 1 1 2 2 5 8 4 2 2 1 2 2 & & 2 2 1 3 1 6 1 4 6 7 5 1 450 2 
   1.72 1496.004 5 602 2 1 & & 1 2 2 3 2 3 2 2 1 2 1 1 1 & 1 2 3 4 2 6 1 2 4 2 6 2 0 0 1 
   1.65 1497.004 1 4 2 & & 1 1 3 1 1 1 9 & 6 6 1 1 1 1 1 1 2 1 2 4 3 4 1 4 3 7 5 2 0 961 
    .57 1498.004 4 441 1 1 & & 1 1 1 3 9 & 2 6 2 1 1 1 1 & 2 2 3 4 1 3 6 4 6 4 3 1 710 2 
    .25 1499.004 1 161 1 2 & & 1 1 1 1 2 4 5 2 2 1 & & & & 2 2 & 4 & 6 1 2 5 2 1 1 330 2 
    .31 1500.004 4 481 1 1 & & 1 1 1 1 2 3 5 6 2 1 1 1 2 2 2 2 3 3 1 6 1 2 4 1 6 1 380 2 
   1.16 1501.002 2 222 & & 1 1 3 2 2 1 1 2 6 4 1 & & 2 & 1 & 1 2 4 3 9 4 4 6 1 5 2 0 781 
    .83 1502.003 5 631 2 1 & & 1 1 2 3 10& 3 1 2 & & 1 & & & 2 1 2 1 8 6 2 6 7 2 1 100 2 
    .59 1503.004 3 361 2 2 & & 1 1 1 1 0 & 6 0 2 2 1 2 1 1 2 1 1 1 2 8 1 4 4 1 4 1 720 2 
   1.69 1504.003 1 3 2 & & 1 1 3 2 1 1 8 9 6 6 1 2 2 2 2 1 1 1 2 4 3 9 1 2 4 3 4 2 0 121 
   1.42 1505.004 2 241 2 2 & & 1 1 2 2 0 9 4 0 2 1 1 1 1 2 2 2 1 3 2 3 1 3 1 2 3 1 170 & 
    .93 1506.004 2 202 & & 1 & & 2 1 1 4 5 6 4 1 2 2 2 & & 2 1 2 4 3 6 1 2 & 2 6 2 0 671 
   1.29 1507.004 1 162 & & 1 1 3 2 1 1 2 3 6 & & & & & & & & & & & & & & & & & & 2 0 91& 
   1.97 1508.003 2 274 & & & & 2 1 2 1 3 5 4 1 2 1 2 1 & 2 2 2 1 4 2 5 1 2 3 3 3 3 0 0 2 
    .81 1509.003 1 151 2 4 & & 1 1 2 3 4 7 3 2 2 2 1 2 2 2 1 2 2 1 2 8 5 4 2 3 3 1 0 0 2 
    .00 1510.001 1 5 2 & & 1 2 3 2 1 3 10& 5 101 2 2 1 & & 1 1 3 3 2 8 1 2 4 7 6 2 0 112 
    .76 1511.004 4 521 1 1 & & 1 1 2 1 5 7 6 & 2 1 2 1 & & & 2 3 4 1 9 4 2 5 1 6 1 950 & 
   1.23 1512.004 1 4 2 & & 1 1 & 1 1 2 2 5 & & & & & & & & & & & & & & & & & & & 2 0 71& 
    .74 1513.003 2 192 & & 1 1 3 2 1 1 8 & 6 4 1 2 2 2 2 1 1 1 3 4 2 6 4 2 6 1 5 2 0 501 
    .78 1514.004 4 441 1 2 & & 1 1 2 2 2 5 1 2 2 1 2 2 1 & 2 2 3 & 1 8 4 4 5 7 2 1 960 2 
   1.86 1515.003 2 231 1 1 & & 1 1 1 3 10& 1 10& & & & & & 1 1 1 4 2 9 1 & 6 1 6 1 230 & 
   1.38 1516.004 5 603 & & & & 4 2 1 3 10& 1 2 1 2 2 1 2 2 1 1 1 3 2 1 6 4 2 6 1 3 0 0 1 
    .85 1517.004 3 411 1 2 & & 1 2 2 2 3 4 4 1 2 1 2 2 1 2 1 2 2 2 1 8 6 4 5 2 4 1 130 2 
   1.71 1518.002 2 221 1 1 & & 1 2 2 1 3 4 6 3 2 1 2 1 2 2 2 2 1 4 1 9 & 2 & & 3 1 260 2 
    .00 1520.004 3 362 & & 1 2 2 2 & & 10& 1 10& & & & & & 1 1 3 4 3 1 6 4 3 1 3 2 0 281 
    .00 1521.004 1 161 1 3 & & 2 2 2 1 4 7 4 2 2 1 2 2 2 2 2 2 3 4 1 6 4 4 5 4 1 1 0 0 2 
    .48 1522.003 1 3 1 1 2 & & 1 1 2 1 3 4 5 2 2 1 2 2 1 2 2 2 3 2 2 5 1 2 4 3 3 1 640 2 
    .71 1523.003 4 432 & & 1 1 3 2 1 2 & & 6 & 1 2 2 1 2 1 1 1 2 3 3 8 2 4 5 7 6 2 0 491 
   1.05 1524.003 1 151 2 2 & & 1 1 2 3 4 5 3 0 2 2 1 2 1 2 2 2 3 4 2 8 4 2 2 2 3 1 130 2 
   4.91 1525.004 2 241 1 2 & & 1 1 2 1 4 7 3 0 & 1 & & & & 2 2 2 4 3 9 5 2 2 2 5 1 600 2 
    .00 1526.001 1 5 2 & & 1 2 3 2 2 3 5 & 6 4 1 & & & & & 2 1 3 1 3 5 1 2 4 3 6 2 0 121 
   2.39 1527.004 2 202 & & 1 1 3 2 1 2 4 & 6 4 1 2 2 2 & 1 1 1 2 4 3 9 1 2 4 4 4 2 0 161 
   1.89 1528.003 2 271 2 1 & & 1 2 1 3 6 & 6 6 1 2 1 1 & & & 1 3 4 2 9 1 & 3 2 4 1 280 1 
    .56 1529.004 4 481 2 1 & & 1 1 2 2 4 8 3 2 2 1 1 1 1 2 1 2 2 1 2 5 1 2 3 2 5 1 680 2 
    .56 1530.004 1 4 1 2 2 & & 1 1 1 1 2 & 1 2 & & 1 & & & 1 2 3 1 3 5 1 2 2 3 2 1 730 2 
    .32 1531.004 4 441 1 1 & & 1 1 1 3 6 & 1 2 2 2 2 2 2 & 2 2 3 4 1 4 6 4 4 3 3 1 400 2 
    .31 1532.004 4 521 1 1 & & 1 1 1 3 1 4 2 1 2 1 2 1 2 2 1 2 2 4 1 6 6 4 6 4 6 1 380 2 
    .83 1533.002 2 221 2 1 & & 1 1 1 3 10& 6 3 2 2 1 1 & & 2 2 & 4 2 9 1 4 3 7 6 1 100 2 
   1.10 1534.003 2 231 1 2 & & 1 2 1 3 0 & 5 0 2 1 & & & & 2 2 2 4 2 8 1 4 2 1 3 1 160 2 
   1.15 1535.004 3 362 & & 1 3 3 1 2 3 8 & 4 2 1 & & & & & 1 1 3 3 3 2 1 3 4 1 3 2 0 691 
   1.77 1536.004 5 601 4 1 & & 1 2 2 4 11& 7 112 2 2 1 2 2 2 2 2 3 2 3 1 2 3 2 4 1 & 0 2 
    .60 1537.003 1 3 1 1 2 & & 1 1 2 2 8 9 2 2 2 1 2 2 1 2 2 2 3 3 1 5 1 2 4 2 3 1 800 1 
    .72 1538.004 1 161 2 1 & & 1 1 1 1 2 5 3 1 2 2 1 1 1 2 1 2 3 4 1 9 5 4 6 6 2 1 950 1 
   1.00 1539.003 1 152 & & 1 3 3 3 2 3 4 5 2 0 1 2 2 2 2 2 1 1 1 2 3 7 1 2 4 3 4 2 0 701 
    .28 1540.003 4 431 1 1 & & 1 1 2 3 1 4 1 1 2 1 1 & & & 2 2 1 3 1 4 1 4 4 6 6 1 350 1 
   1.38 1541.004 2 201 3 2 & & 1 2 2 3 0 6 1 2 2 2 2 2 1 & 2 2 3 4 2 4 1 2 4 3 6 1 200 2 
    .00 1542.004 1 4 2 & & 1 2 3 2 1 3 9 & 6 6 1 2 2 & & & 1 1 2 1 3 9 1 2 2 1 4 2 0 721 
   4.36 1543.003 2 272 & & 1 1 3 2 2 2 9 & 4 4 1 2 2 2 1 2 2 1 3 4 2 9 4 2 2 2 3 2 0 292 
   1.75 1544.004 2 241 1 2 & & 1 1 2 3 8 & 6 2 2 1 1 1 1 & 2 2 3 1 1 5 4 2 2 2 3 1 210 2 
    .55 1545.004 4 441 1 2 & & 2 1 1 2 11& 4 2 & 1 & 2 1 & 2 2 3 4 2 5 4 2 6 7 & 1 670 2 
   2.71 1546.004 4 522 & & 1 1 3 2 2 3 4 6 4 3 1 2 2 2 2 1 2 1 3 4 2 9 1 4 3 7 4 2 0 181 
    .67 1547.001 1 5 1 1 1 & & 1 1 2 2 1 2 4 1 1 1 1 1 1 1 & & & 4 2 9 5 & 2 1 & 1 900 & 
    .58 1548.002 2 221 2 1 & & 1 1 1 2 2 & 3 6 2 2 1 1 2 & 2 2 1 4 2 9 1 2 6 4 1 1 710 2 
    .65 1549.004 4 481 1 1 & & 1 1 1 2 2 8 3 1 2 1 2 1 2 2 1 1 3 4 2 9 5 2 5 2 5 1 810 1 
    .00 1550.003 1 3 1 2 3 & & 1 1 1 2 4 6 3 8 2 2 1 2 2 2 2 2 1 4 1 9 5 4 2 3 3 1 0 0 1 
    .48 1551.004 1 163 & & & & 4 1 1 3 0 5 2 8 & 1 & & 1 & 1 2 2 1 1 3 1 2 2 2 3 3 0 0 2 
    .51 1552.004 3 361 2 1 & & 1 2 1 3 10& 1 3 2 & 1 & & & & 2 & 1 2 8 1 & 1 1 3 1 770 2 
   3.28 1553.003 2 232 & & 1 1 3 2 1 2 3 & 6 4 1 2 2 2 2 1 1 1 2 4 3 9 1 & 4 2 4 2 0 221 
    .56 1554.003 1 151 2 2 & & 1 1 2 3 10& 1 6 2 2 1 2 1 & 1 2 3 2 1 5 4 2 4 3 3 1 730 2 
   2.01 1555.004 5 604 & & & & 2 2 1 4 11& 7 112 2 2 1 & & 2 2 3 4 2 5 6 4 4 7 4 3 0 0 1 
   1.16 1556.004 2 201 2 1 & & 1 1 2 2 2 4 2 2 2 2 1 1 2 2 2 2 3 4 2 6 1 2 3 1 3 1 140 2 
   2.25 1557.004 3 411 3 1 & & 1 1 2 & 9 & 1 2 2 2 & 1 & & 2 2 1 2 1 6 2 2 5 7 5 1 270 & 
    .21 1558.002 2 221 1 1 & & 1 2 1 3 5 9 4 1 2 1 1 1 1 1 1 2 3 4 1 5 5 2 6 4 1 1 320 2 
    .41 1559.001 1 5 1 1 1 & & 1 1 1 3 & & & 2 2 1 & 1 & & 2 2 1 2 1 9 2 & 6 1 6 1 550 2 
   1.26 1560.003 2 272 & & 1 1 & 2 1 3 4 & 1 8 & & & & & & 2 2 3 4 2 2 6 4 6 7 & 2 0 862 
   1.11 1561.004 1 4 1 & 1 & & 1 & 1 3 4 6 6 2 & & & 1 & & 1 2 3 4 3 9 4 4 3 1 1 1 & 0 2 
   1.37 1562.004 2 284 & & & & 2 2 1 4 11& 7 & & & & & & & & & & & & & & & & & & 3 0 0 & 
    .36 1563.004 4 521 1 1 & & 1 1 2 2 5 & 5 2 2 1 1 1 & & 2 2 1 4 1 6 3 4 6 7 4 1 450 2 
    .86 1564.004 1 161 1 1 & & 2 2 1 1 3 5 4 0 2 1 2 1 1 2 1 2 3 4 2 9 1 4 4 1 5 1 140 1 
    .47 1565.003 1 3 1 1 2 & & 1 1 2 2 6 9 5 2 2 1 2 2 1 2 1 2 2 2 2 3 6 4 4 3 2 1 630 2 
   1.01 1566.004 3 362 & & 1 1 3 2 2 1 6 & 3 3 1 2 2 2 2 2 1 1 2 1 3 5 6 4 1 3 2 2 0 691 
    .41 1567.004 4 481 1 1 & & 1 1 2 2 2 5 2 6 2 1 1 1 2 2 1 2 3 4 2 8 5 4 4 1 4 1 500 2 
   2.10 1568.004 3 412 & & 1 1 3 1 1 3 5 & 4 & & & & & & & & & & & & & & & & & & 2 0 11& 
   5.59 1569.003 2 232 & & 1 1 3 2 2 3 6 & 3 3 1 & & & & & 2 1 2 4 3 9 1 2 3 1 3 2 0 381 
    .00 1570.004 1 4 2 & & 2 2 & 2 2 3 4 & 2 & & & & & & & & & & & & & & & & & & 2 0 39& 
   4.65 1571.004 5 601 3 2 & & 1 1 2 3 2 7 2 6 2 2 1 1 1 & 2 2 3 4 2 3 1 3 2 3 1 1 560 2 
   2.37 1572.004 4 522 & & 2 1 3 2 2 3 & & 1 & & & & & & & & & & & & & & & & & & 2 0 17& 
    .17 1573.001 1 5 1 1 4 & & 1 2 2 2 2 7 3 1 2 1 1 2 & & 2 & 3 3 1 4 2 4 6 2 6 1 0 0 1 
    .42 1574.004 1 161 2 1 & & 1 2 1 3 5 9 3 2 2 2 1 1 2 & 1 2 3 3 1 7 2 4 2 1 3 1 680 1 
    .44 1575.003 1 3 1 1 2 & & 1 1 2 1 0 9 5 1 2 1 2 2 1 2 2 2 2 2 1 3 6 4 4 6 2 1 590 2 
   3.19 1576.003 2 272 & & 3 3 3 2 1 4 11& 7 11& & 1 & & & 2 2 3 4 3 9 1 4 3 2 3 2 0 0 2 
   1.12 1577.004 3 361 4 2 & & 1 2 2 & 11& 7 111 & & & 1 & 2 1 3 3 3 9 5 4 4 1 2 1 & 0 1 
    .78 1578.004 2 281 1 1 & & 1 1 2 3 4 & 2 1 2 1 2 1 2 2 2 2 3 1 1 9 1 & 4 7 4 1 960 2 
    .56 1580.004 4 481 2 1 & & 1 2 1 2 5 7 3 4 2 1 1 1 2 2 1 2 2 4 2 9 1 2 4 2 6 1 840 2 
    .48 1581.004 1 161 1 2 & & 1 1 1 3 2 3 4 & & & & & & & & & & & & & & & & & & 1 640 & 
   1.95 1582.003 2 232 & & 1 1 3 2 1 1 2 & 6 4 1 & & & & & 1 1 2 4 3 & 1 4 6 1 & 2 0 131 
    .50 1583.004 1 4 1 1 2 & & 1 2 2 1 5 & 3 1 2 1 2 2 1 2 1 2 2 4 2 5 6 4 4 3 1 1 820 2 
   1.87 1584.004 5 603 & & & & 4 1 1 1 8 & 4 1 2 1 2 1 & & 2 2 1 4 1 3 6 4 3 7 2 3 0 0 1 
    .17 1585.001 1 5 1 1 2 & & 1 2 2 3 6 & 1 0 2 1 2 2 2 2 2 2 3 1 2 4 2 4 4 3 6 1 280 2 
    .30 1586.004 4 521 1 1 & & 1 2 2 1 5 & 4 102 1 2 1 1 2 2 2 3 4 1 5 1 2 6 7 6 1 450 1 
   1.71 1587.004 2 282 & & 1 1 3 2 1 1 5 & 6 & & & & & & & & & & & & & & & & & & 2 0 11& 
    .52 1588.004 3 361 2 1 & & 1 1 1 3 4 7 2 2 2 1 1 1 2 2 2 2 1 2 1 3 6 4 6 7 2 1 640 2 
   1.08 1589.003 2 271 1 1 & & 1 1 2 2 3 4 5 1 2 1 1 1 1 2 2 2 2 2 1 2 2 4 4 4 3 1 130 2 
    .98 1590.003 1 3 2 & & 1 1 3 3 1 1 3 4 6 6 1 2 2 2 2 1 1 1 3 4 3 4 1 2 4 2 3 2 0 651 
    .58 1591.004 1 161 1 2 & & 1 2 1 3 5 & 6 2 2 1 2 2 1 2 2 2 & 4 2 9 2 2 2 1 4 1 950 2 
   2.45 1592.004 3 411 2 2 & & 1 2 2 3 10& 2 4 1 2 1 & 1 & 2 2 & 1 3 9 1 4 3 & 4 1 360 & 
    .95 1593.004 2 281 & 1 & & & & 2 & & & & & & & & 1 & & & & & 4 1 & 1 2 2 & & 1 & 0 & 
